Block Name,Point ID,Points_X,Points_Y,Points_Z,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,6660,-2.44679,-0.806356,-0.594771,2.644,104871104,25176,2.644,1,2,104871104,-13
dataset_1,6661,-2.30665,-0.759727,-0.472061,2.474,104871109,25177,2.474,1,4,104871109,-11
dataset_1,6663,-2.31553,-0.761756,-0.38608,2.468,104871114,25179,2.468,1,6,104871114,-9
dataset_1,6664,-3.10211,-1.01992,0.40095,3.29,104871116,25180,3.29,12,7,104871116,7
dataset_1,6665,-2.28381,-0.750438,-0.295168,2.422,104871118,25181,2.422,1,8,104871118,-7
dataset_1,6666,-2.17505,-0.714699,0.362615,2.318,104871120,25181,2.318,1,9,104871120,9
dataset_1,6667,-2.26205,-0.74285,-0.208302,2.39,104871123,25182,2.39,1,10,104871123,-5
dataset_1,6668,-2.10226,-0.689968,0.430083,2.254,104871125,25183,2.254,3,11,104871125,11
dataset_1,6669,-2.19383,-0.719597,-0.121001,2.312,104871127,25184,2.312,3,12,104871127,-3
dataset_1,6670,-2.15547,-0.706599,0.523686,2.328,104871130,25185,2.328,2,13,104871130,13
dataset_1,6671,-2.21576,-0.725934,-0.040699,2.332,104871132,25186,2.332,1,14,104871132,-1
dataset_1,6673,-2.4189,-0.78875,-0.681729,2.634,104871155,25194,2.634,3,0,104871155,-15
dataset_1,6675,-2.44959,-0.797811,-0.594771,2.644,104871160,25196,2.644,1,2,104871160,-13
dataset_1,6676,-2.29611,-0.747381,0.126548,2.418,104871162,25197,2.418,1,3,104871162,3
dataset_1,6677,-2.30929,-0.751671,-0.472061,2.474,104871164,25197,2.474,1,4,104871164,-11
dataset_1,6679,-2.32945,-0.757334,-0.387957,2.48,104871169,25199,2.48,1,6,104871169,-9
dataset_1,6680,-3.10943,-1.01031,0.401438,3.294,104871171,25200,3.294,12,7,104871171,7
dataset_1,6681,-2.33173,-0.757176,-0.301017,2.47,104871173,25201,2.47,1,8,104871173,-7
dataset_1,6682,-2.13632,-0.693308,0.355732,2.274,104871176,25202,2.274,1,9,104871176,9
dataset_1,6683,-2.24947,-0.73003,-0.206908,2.374,104871178,25202,2.374,1,10,104871178,-5
dataset_1,6684,-2.11399,-0.685654,0.431992,2.264,104871180,25203,2.264,3,11,104871180,11
dataset_1,6685,-2.18493,-0.70824,-0.120373,2.3,104871183,25204,2.3,2,12,104871183,-3
dataset_1,6686,-2.16534,-0.701473,0.525486,2.336,104871185,25205,2.336,3,13,104871185,13
dataset_1,6687,-2.20877,-0.715116,-0.0405245,2.322,104871187,25206,2.322,1,14,104871187,-1
dataset_1,6689,-2.41428,-0.777931,-0.679659,2.626,104871210,25214,2.626,3,0,104871210,-15
dataset_1,6690,-2.48946,-0.801195,-0.603769,2.684,104871215,25216,2.684,1,2,104871215,-13
dataset_1,6691,-2.31772,-0.745477,0.127595,2.438,104871217,25217,2.438,1,3,104871217,3
dataset_1,6692,-2.3418,-0.753224,-0.478167,2.506,104871220,25217,2.506,1,4,104871220,-11
dataset_1,6694,-2.35465,-0.756448,-0.391712,2.504,104871224,25219,2.504,1,6,104871224,-9
dataset_1,6695,-3.12806,-1.00431,0.403388,3.31,104871226,25220,3.31,12,7,104871226,7
dataset_1,6696,-2.3457,-0.752671,-0.30248,2.482,104871229,25221,2.482,1,8,104871229,-7
dataset_1,6697,-2.15741,-0.692255,0.358861,2.294,104871231,25221,2.294,1,9,104871231,9
dataset_1,6698,-2.27477,-0.729474,-0.208999,2.398,104871233,25222,2.398,1,10,104871233,-5
dataset_1,6699,-2.09581,-0.671679,0.427794,2.242,104871236,25223,2.242,2,11,104871236,11
dataset_1,6700,-2.23874,-0.717058,-0.123199,2.354,104871238,25224,2.354,1,12,104871238,-3
dataset_1,6701,-2.1455,-0.686781,0.520087,2.312,104871240,25225,2.312,3,13,104871240,13
dataset_1,6702,-2.19601,-0.702527,-0.0402452,2.306,104871243,25226,2.306,3,14,104871243,-1
dataset_1,6704,-2.43171,-0.774188,-0.6838,2.642,104871266,25234,2.642,4,0,104871266,-15
dataset_1,6705,-2.3286,-0.740912,0.0426537,2.444,104871268,25235,2.444,1,1,104871268,1
dataset_1,6706,-2.46624,-0.784233,-0.59747,2.656,104871270,25236,2.656,1,2,104871270,-13
dataset_1,6707,-2.28985,-0.727704,0.12592,2.406,104871273,25237,2.406,1,3,104871273,3
dataset_1,6708,-2.3781,-0.755748,-0.485036,2.542,104871275,25237,2.542,1,4,104871275,-11
dataset_1,6710,-2.35351,-0.747029,-0.391086,2.5,104871279,25239,2.5,1,6,104871279,-9
dataset_1,6711,-3.12776,-0.992184,0.4029,3.306,104871282,25240,3.306,12,7,104871282,7
dataset_1,6712,-2.34831,-0.744478,-0.30248,2.482,104871284,25241,2.482,1,8,104871284,-7
dataset_1,6713,-2.15982,-0.68472,0.358861,2.294,104871286,25241,2.294,1,9,104871286,9
dataset_1,6714,-2.2925,-0.726343,-0.210394,2.414,104871289,25242,2.414,1,10,104871289,-5
dataset_1,6715,-2.08878,-0.661396,0.425886,2.232,104871291,25243,2.232,2,11,104871291,11
dataset_1,6716,-2.226,-0.704418,-0.122361,2.338,104871293,25244,2.338,1,12,104871293,-3
dataset_1,6717,-2.1516,-0.680463,0.520987,2.316,104871296,25245,2.316,3,13,104871296,13
dataset_1,6718,-2.20608,-0.697268,-0.0403849,2.314,104871298,25246,2.314,1,14,104871298,-1
dataset_1,6720,-2.44887,-0.771187,-0.687941,2.658,104871321,25252,2.658,3,0,104871321,-15
dataset_1,6721,-2.33091,-0.733593,0.0426537,2.444,104871323,25253,2.444,1,1,104871323,1
dataset_1,6722,-2.4501,-0.770634,-0.592971,2.636,104871326,25254,2.636,1,2,104871326,-13
dataset_1,6723,-2.29594,-0.721704,0.12613,2.41,104871328,25255,2.41,1,3,104871328,3
dataset_1,6724,-2.37297,-0.745918,-0.48351,2.534,104871330,25255,2.534,1,4,104871330,-11
dataset_1,6726,-2.28799,-0.71833,-0.379823,2.428,104871335,25257,2.428,1,6,104871335,-9
dataset_1,6727,-3.12707,-0.981164,0.402413,3.302,104871337,25258,3.302,12,7,104871337,7
dataset_1,6728,-2.38853,-0.748976,-0.307354,2.522,104871339,25259,2.522,1,8,104871339,-7
dataset_1,6729,-2.23371,-0.700001,0.37075,2.37,104871342,25260,2.37,1,9,104871342,9
dataset_1,6730,-2.30618,-0.722712,-0.21144,2.426,104871344,25260,2.426,1,10,104871344,-5
dataset_1,6731,-2.07399,-0.64955,0.422451,2.214,104871346,25261,2.214,1,11,104871346,11
dataset_1,6732,-2.23582,-0.699808,-0.12278,2.346,104871349,25262,2.346,1,12,104871349,-3
dataset_1,6733,-2.14257,-0.670209,0.518287,2.304,104871351,25263,2.304,3,13,104871351,13
dataset_1,6734,-2.22162,-0.69451,-0.0406292,2.328,104871353,25264,2.328,1,14,104871353,-1
dataset_1,6736,-2.46262,-0.766077,-0.691047,2.67,104871376,25272,2.67,3,0,104871376,-15
dataset_1,6737,-2.27999,-0.708829,0.0416763,2.388,104871379,25273,2.388,1,1,104871379,1
dataset_1,6738,-2.4472,-0.760343,-0.591621,2.63,104871381,25274,2.63,2,2,104871381,-13
dataset_1,6739,-2.2603,-0.70184,0.124036,2.37,104871383,25275,2.37,1,3,104871383,3
dataset_1,6740,-2.43931,-0.757425,-0.496485,2.602,104871385,25275,2.602,1,4,104871385,-11
dataset_1,6742,-2.35841,-0.731403,-0.391086,2.5,104871390,25277,2.5,1,6,104871390,-9
dataset_1,6743,-3.13427,-0.971418,0.4029,3.306,104871392,25278,3.306,12,7,104871392,7
dataset_1,6744,-2.3532,-0.728887,-0.30248,2.482,104871395,25279,2.482,1,8,104871395,-7
dataset_1,6745,-3.00416,-0.929943,0.498087,3.184,104871397,25280,3.184,12,9,104871397,9
dataset_1,6746,-2.35437,-0.728798,-0.215623,2.474,104871399,25280,2.474,1,10,104871399,-5
dataset_1,6747,-2.08749,-0.645788,0.424741,2.226,104871402,25281,2.226,1,11,104871402,11
dataset_1,6748,-2.29931,-0.710877,-0.12613,2.41,104871404,25282,2.41,1,12,104871404,-3
dataset_1,6749,-2.14117,-0.661576,0.517387,2.3,104871406,25283,2.3,3,13,104871406,13
dataset_1,6750,-2.22785,-0.687931,-0.040699,2.332,104871408,25284,2.332,1,14,104871408,-1
dataset_1,6752,-2.46158,-0.756341,-0.690012,2.666,104871432,25292,2.666,3,0,104871432,-15
dataset_1,6753,-2.25569,-0.692648,0.0411877,2.36,104871434,25293,2.36,1,1,104871434,1
dataset_1,6754,-2.47033,-0.758084,-0.59657,2.652,104871436,25294,2.652,1,2,104871436,-13
dataset_1,6755,-2.25509,-0.691604,0.123618,2.362,104871438,25295,2.362,1,3,104871438,3
dataset_1,6756,-2.43443,-0.746603,-0.494959,2.594,104871441,25295,2.594,1,4,104871441,-11
dataset_1,6758,-2.40628,-0.737051,-0.398595,2.548,104871445,25297,2.548,1,6,104871445,-9
dataset_1,6759,-3.15662,-0.966282,0.405337,3.326,104871448,25298,3.326,12,7,104871448,7
dataset_1,6760,-2.3937,-0.732283,-0.307354,2.522,104871450,25299,2.522,1,8,104871450,-7
dataset_1,6761,-3.00928,-0.920028,0.4984,3.186,104871452,25300,3.186,15,9,104871452,9
dataset_1,6762,-2.33022,-0.71242,-0.213183,2.446,104871455,25300,2.446,1,10,104871455,-5
dataset_1,6763,-2.0841,-0.636776,0.423596,2.22,104871457,25301,2.22,2,11,104871457,11
dataset_1,6764,-2.30178,-0.702847,-0.12613,2.41,104871459,25302,2.41,1,12,104871459,-3
dataset_1,6765,-2.13229,-0.650685,0.514688,2.288,104871461,25303,2.288,4,13,104871461,13
dataset_1,6766,-2.23789,-0.682483,-0.0408386,2.34,104871464,25304,2.34,1,14,104871464,-1
dataset_1,6768,-2.45866,-0.746061,-0.688459,2.66,104871487,25312,2.66,3,0,104871487,-15
dataset_1,6769,-2.26384,-0.686511,0.0412924,2.366,104871489,25313,2.366,2,1,104871489,1
dataset_1,6770,-2.48788,-0.753978,-0.600169,2.668,104871491,25314,2.668,1,2,104871491,-13
dataset_1,6771,-2.24985,-0.681412,0.123199,2.354,104871494,25315,2.354,1,3,104871494,3
dataset_1,6772,-2.51218,-0.760864,-0.510223,2.674,104871496,25315,2.674,1,4,104871496,-11
dataset_1,6774,-2.38993,-0.722928,-0.395466,2.528,104871501,25317,2.528,1,6,104871501,-9
dataset_1,6775,-3.16378,-0.956406,0.405825,3.33,104871503,25318,3.33,12,7,104871503,7
dataset_1,6776,-2.39624,-0.723923,-0.307354,2.522,104871505,25319,2.522,1,8,104871505,-7
dataset_1,6777,-3.02382,-0.912944,0.500277,3.198,104871508,25320,3.198,16,9,104871508,9
dataset_1,6778,-2.3861,-0.720406,-0.218064,2.502,104871510,25320,2.502,1,10,104871510,-5
dataset_1,6779,-2.09571,-0.632333,0.425504,2.23,104871512,25321,2.23,2,11,104871512,11
dataset_1,6780,-2.30422,-0.694808,-0.12613,2.41,104871514,25322,2.41,1,12,104871514,-3
dataset_1,6781,-2.13455,-0.643238,0.514688,2.288,104871517,25323,2.288,4,13,104871517,13
dataset_1,6782,-2.25558,-0.679281,-0.0411179,2.356,104871519,25324,2.356,1,14,104871519,-1
dataset_1,6784,-2.4557,-0.735811,-0.686906,2.654,104871543,25332,2.654,2,0,104871543,-15
dataset_1,6785,-2.25664,-0.675737,0.0411179,2.356,104871545,25333,2.356,3,1,104871545,1
dataset_1,6786,-2.25975,-0.676238,0.123618,2.362,104871550,25334,2.362,2,3,104871550,3
dataset_1,6787,-2.4471,-0.731839,-0.496485,2.602,104871552,25335,2.602,1,4,104871552,-11
dataset_1,6789,-2.39244,-0.714581,-0.395466,2.528,104871557,25337,2.528,1,6,104871557,-9
dataset_1,6790,-3.1709,-0.946492,0.406312,3.334,104871559,25338,3.334,13,7,104871559,7
dataset_1,6791,-2.39875,-0.715554,-0.307354,2.522,104871561,25339,2.522,1,8,104871561,-7
dataset_1,6792,-3.02683,-0.902911,0.500277,3.198,104871564,25339,3.198,17,9,104871564,9
dataset_1,6793,-2.36187,-0.704103,-0.215623,2.474,104871566,25340,2.474,1,10,104871566,-5
dataset_1,6794,-2.09602,-0.624453,0.425122,2.228,104871568,25341,2.228,1,11,104871568,11
dataset_1,6795,-2.30663,-0.68676,-0.12613,2.41,104871571,25342,2.41,1,12,104871571,-3
dataset_1,6796,-2.12557,-0.632449,0.511989,2.276,104871573,25343,2.276,4,13,104871573,13
dataset_1,6797,-2.23877,-0.665704,-0.0407688,2.336,104871575,25344,2.336,1,14,104871575,-1
dataset_1,6799,-2.45455,-0.726138,-0.68587,2.65,104871598,25352,2.65,3,0,104871598,-15
dataset_1,6800,-2.26474,-0.669556,0.0412226,2.362,104871601,25353,2.362,6,1,104871601,1
dataset_1,6801,-2.59026,-0.765304,-0.623564,2.772,104871603,25354,2.772,1,2,104871603,-13
dataset_1,6802,-2.26987,-0.670213,0.124036,2.37,104871605,25355,2.37,3,3,104871605,3
dataset_1,6803,-2.51743,-0.743307,-0.510223,2.674,104871608,25355,2.674,1,4,104871608,-11
dataset_1,6805,-2.44039,-0.719635,-0.402975,2.576,104871612,25357,2.576,1,6,104871612,-9
dataset_1,6806,-3.17038,-0.934296,0.405825,3.33,104871614,25358,3.33,13,7,104871614,7
dataset_1,6807,-2.40123,-0.707177,-0.307354,2.522,104871617,25359,2.522,1,8,104871617,-7
dataset_1,6808,-3.0358,-0.893485,0.501216,3.204,104871619,25360,3.204,16,9,104871619,9
dataset_1,6809,-2.36431,-0.695855,-0.215623,2.474,104871621,25360,2.474,1,10,104871621,-5
dataset_1,6810,-2.08312,-0.612701,0.422069,2.212,104871624,25361,2.212,2,11,104871624,11
dataset_1,6811,-2.30902,-0.678704,-0.12613,2.41,104871626,25362,2.41,1,12,104871626,-3
dataset_1,6812,-2.11842,-0.622279,0.509739,2.266,104871628,25363,2.266,4,13,104871628,13
dataset_1,6813,-2.27561,-0.668023,-0.0413971,2.372,104871631,25364,2.372,1,14,104871631,-1
dataset_1,6815,-2.48105,-0.725039,-0.6926,2.676,104871654,25371,2.676,3,0,104871654,-15
dataset_1,6816,-2.25159,-0.657558,0.0409433,2.346,104871656,25372,2.346,1,1,104871656,1
dataset_1,6817,-2.66013,-0.776365,-0.639761,2.844,104871658,25373,2.844,1,2,104871658,-13
dataset_1,6818,-2.25855,-0.659162,0.123304,2.356,104871661,25373,2.356,3,3,104871661,3
dataset_1,6819,-2.51988,-0.734955,-0.510223,2.674,104871663,25374,2.674,1,4,104871663,-11
dataset_1,6821,-2.45414,-0.714853,-0.404852,2.588,104871667,25376,2.588,1,6,104871667,-9
dataset_1,6822,-3.17727,-0.924887,0.406312,3.334,104871670,25377,3.334,12,7,104871670,7
dataset_1,6823,-2.40356,-0.69921,-0.307354,2.522,104871672,25378,2.522,1,8,104871672,-7
dataset_1,6824,-3.04254,-0.884516,0.501842,3.208,104871674,25379,3.208,16,9,104871674,9
dataset_1,6825,-2.41252,-0.701359,-0.219807,2.522,104871677,25379,2.522,1,10,104871677,-5
dataset_1,6826,-2.08703,-0.606338,0.422451,2.214,104871679,25380,2.214,3,11,104871679,11
dataset_1,6827,-2.33427,-0.677726,-0.127386,2.434,104871681,25381,2.434,1,12,104871681,-3
dataset_1,6828,-2.1055,-0.610906,0.50614,2.25,104871684,25382,2.25,5,13,104871684,13
dataset_1,6829,-2.30086,-0.667156,-0.041816,2.396,104871686,25383,2.396,1,14,104871686,-1
dataset_1,6831,-2.50584,-0.722799,-0.698811,2.7,104871709,25391,2.7,3,0,104871709,-15
dataset_1,6832,-2.34802,-0.676834,0.0426537,2.444,104871711,25392,2.444,1,1,104871711,1
dataset_1,6833,-2.61414,-0.75305,-0.628063,2.792,104871713,25393,2.792,1,2,104871713,-13
dataset_1,6834,-2.27811,-0.65625,0.124246,2.374,104871716,25393,2.374,1,3,104871716,3
dataset_1,6835,-2.52243,-0.726154,-0.510223,2.674,104871718,25394,2.674,1,4,104871718,-11
dataset_1,6837,-3.21101,-0.922561,0.410212,3.366,104871725,25397,3.366,13,7,104871725,7
dataset_1,6838,-2.44415,-0.701772,-0.312229,2.562,104871727,25398,2.562,1,8,104871727,-7
dataset_1,6839,-3.03991,-0.872255,0.500903,3.202,104871730,25399,3.202,16,9,104871730,9
dataset_1,6840,-2.41496,-0.692934,-0.219807,2.522,104871732,25399,2.522,1,10,104871732,-5
dataset_1,6841,-2.0797,-0.596343,0.420543,2.204,104871734,25400,2.204,3,11,104871734,11
dataset_1,6842,-2.31358,-0.662972,-0.12613,2.41,104871737,25401,2.41,1,12,104871737,-3
dataset_1,6843,-2.09638,-0.600334,0.50344,2.238,104871739,25402,2.238,6,13,104871739,13
dataset_1,6844,-2.27242,-0.650318,-0.0412575,2.364,104871741,25403,2.364,1,14,104871741,-1
dataset_1,6846,-2.50463,-0.71299,-0.697776,2.696,104871764,25411,2.696,3,0,104871764,-15
dataset_1,6847,-2.38884,-0.679577,0.0433518,2.484,104871766,25412,2.484,1,1,104871766,1
dataset_1,6848,-2.58301,-0.734328,-0.619965,2.756,104871769,25413,2.756,2,2,104871769,-13
dataset_1,6849,-2.34582,-0.666454,0.127804,2.442,104871771,25414,2.442,1,3,104871771,3
dataset_1,6850,-2.52495,-0.717345,-0.510223,2.674,104871773,25414,2.674,1,4,104871773,-11
dataset_1,6852,-2.49708,-0.708486,-0.41111,2.628,104871778,25416,2.628,1,6,104871778,-9
dataset_1,6853,-3.21994,-0.912971,0.410943,3.372,104871780,25417,3.372,13,7,104871780,7
dataset_1,6854,-2.40839,-0.682413,-0.307354,2.522,104871783,25418,2.522,1,8,104871783,-7
dataset_1,6855,-3.05799,-0.866478,0.503406,3.218,104871785,25418,3.218,16,9,104871785,9
dataset_1,6856,-2.39819,-0.679071,-0.218064,2.502,104871787,25419,2.502,1,10,104871787,-5
dataset_1,6857,-2.07799,-0.588011,0.41978,2.2,104871790,25420,2.2,3,11,104871790,11
dataset_1,6858,-2.41198,-0.682066,-0.131363,2.51,104871792,25421,2.51,1,12,104871792,-3
dataset_1,6859,-2.10221,-0.594073,0.50434,2.242,104871794,25422,2.242,5,13,104871794,13
dataset_1,6860,-2.29007,-0.646729,-0.0415367,2.38,104871796,25423,2.38,1,14,104871796,-1
dataset_1,6862,-2.54058,-0.713647,-0.707094,2.732,104871819,25431,2.732,3,0,104871819,-15
dataset_1,6863,-2.35269,-0.660426,0.0426537,2.444,104871822,25432,2.444,1,1,104871822,1
dataset_1,6864,-2.63247,-0.738466,-0.631213,2.806,104871824,25433,2.806,5,2,104871824,-13
dataset_1,6865,-2.30571,-0.646803,0.125502,2.398,104871826,25433,2.398,1,3,104871826,3
dataset_1,6866,-2.52744,-0.708527,-0.510223,2.674,104871829,25434,2.674,1,4,104871829,-11
dataset_1,6867,-3.438,-0.963142,0.312366,3.584,104871831,25435,3.584,5,5,104871831,5
dataset_1,6868,-2.49954,-0.699766,-0.41111,2.628,104871833,25436,2.628,1,6,104871833,-9
dataset_1,6869,-3.23075,-0.903866,0.411918,3.38,104871836,25437,3.38,13,7,104871836,7
dataset_1,6870,-2.41075,-0.674002,-0.307354,2.522,104871838,25438,2.522,1,8,104871838,-7
dataset_1,6871,-3.06115,-0.855264,0.503406,3.218,104871840,25439,3.218,15,9,104871840,9
dataset_1,6872,-2.41973,-0.676057,-0.219807,2.522,104871843,25439,2.522,1,10,104871843,-5
dataset_1,6873,-2.07057,-0.578114,0.417872,2.19,104871845,25440,2.19,4,11,104871845,11
dataset_1,6874,-2.35663,-0.657539,-0.128223,2.45,104871847,25441,2.45,1,12,104871847,-3
dataset_1,6875,-2.10802,-0.587778,0.50524,2.246,104871849,25442,2.246,6,13,104871849,13
dataset_1,6876,-2.30387,-0.641952,-0.0417462,2.392,104871852,25443,2.392,1,14,104871852,-1
dataset_1,6878,-2.54318,-0.70433,-0.707094,2.732,104871875,25452,2.732,3,0,104871875,-15
dataset_1,6879,-2.4052,-0.665666,0.0435612,2.496,104871877,25453,2.496,1,1,104871877,1
dataset_1,6880,-2.71592,-0.751149,-0.650558,2.892,104871879,25454,2.892,6,2,104871879,-13
dataset_1,6881,-2.34272,-0.647931,0.127386,2.434,104871882,25454,2.434,1,3,104871882,3
dataset_1,6882,-2.53002,-0.699259,-0.510223,2.674,104871884,25455,2.674,1,4,104871884,-11
dataset_1,6883,-3.44343,-0.951065,0.312541,3.586,104871886,25456,3.586,7,5,104871886,5
dataset_1,6884,-2.50209,-0.6906,-0.41111,2.628,104871889,25457,2.628,1,6,104871889,-9
dataset_1,6885,-3.24361,-0.894657,0.413137,3.39,104871891,25458,3.39,13,7,104871891,7
dataset_1,6886,-2.48593,-0.685206,-0.316617,2.598,104871893,25459,2.598,1,8,104871893,-7
dataset_1,6887,-3.08697,-0.850872,0.507161,3.242,104871896,25459,3.242,15,9,104871896,9
dataset_1,6888,-2.38762,-0.65766,-0.216669,2.486,104871898,25460,2.486,1,10,104871898,-5
dataset_1,6889,-2.06511,-0.568437,0.416345,2.182,104871900,25461,2.182,4,11,104871900,11
dataset_1,6890,-2.35902,-0.648897,-0.128223,2.45,104871902,25462,2.45,1,12,104871902,-3
dataset_1,6891,-2.09137,-0.574882,0.500741,2.226,104871905,25463,2.226,7,13,104871905,13
dataset_1,6892,-2.31392,-0.635622,-0.0418858,2.4,104871907,25464,2.4,1,14,104871907,-1
dataset_1,6894,-2.56239,-0.700031,-0.711752,2.75,104871930,25472,2.75,3,0,104871930,-15
dataset_1,6895,-2.38051,-0.649893,0.0430725,2.468,104871932,25473,2.468,1,1,104871932,1
dataset_1,6896,-2.6922,-0.734484,-0.64426,2.864,104871935,25474,2.864,1,2,104871935,-13
dataset_1,6897,-2.34111,-0.638699,0.127176,2.43,104871937,25474,2.43,1,3,104871937,3
dataset_1,6898,-2.53244,-0.690423,-0.510223,2.674,104871939,25475,2.674,1,4,104871939,-11
dataset_1,6899,-3.45057,-0.940087,0.312889,3.59,104871942,25476,3.59,11,5,104871942,5
dataset_1,6900,-2.50448,-0.681861,-0.41111,2.628,104871944,25477,2.628,1,6,104871944,-9
dataset_1,6901,-3.26395,-0.88802,0.415331,3.408,104871946,25478,3.408,13,7,104871946,7
dataset_1,6902,-2.41552,-0.656734,-0.307354,2.522,104871949,25479,2.522,1,8,104871949,-7
dataset_1,6903,-3.07848,-0.836982,0.505283,3.23,104871951,25479,3.23,13,9,104871951,9
dataset_1,6904,-2.42067,-0.65768,-0.219458,2.518,104871953,25480,2.518,1,10,104871953,-5
dataset_1,6905,-2.06897,-0.561739,0.416727,2.184,104871955,25481,2.184,6,11,104871955,11
dataset_1,6906,-2.36127,-0.640659,-0.128223,2.45,104871958,25482,2.45,1,12,104871958,-3
dataset_1,6907,-2.06516,-0.559929,0.493993,2.196,104871960,25483,2.196,7,13,104871960,13
dataset_1,6908,-2.33929,-0.633817,-0.0423046,2.424,104871962,25484,2.424,1,14,104871962,-1
dataset_1,6910,-2.5703,-0.693038,-0.713305,2.756,104871985,25491,2.756,2,0,104871985,-15
dataset_1,6911,-2.39037,-0.644077,0.0432122,2.476,104871988,25492,2.476,1,1,104871988,1
dataset_1,6912,-2.67581,-0.720485,-0.639761,2.844,104871990,25493,2.844,1,2,104871990,-13
dataset_1,6913,-2.3625,-0.636124,0.128223,2.45,104871992,25493,2.45,1,3,104871992,3
dataset_1,6914,-2.50059,-0.672839,-0.503354,2.638,104871995,25494,2.638,1,4,104871995,-11
dataset_1,6915,-3.44212,-0.925535,0.311843,3.578,104871997,25495,3.578,13,5,104871997,5
dataset_1,6916,-3.2918,-0.883883,0.418499,3.434,104872001,25497,3.434,16,7,104872001,7
dataset_1,6917,-2.45603,-0.659009,-0.312229,2.562,104872004,25498,2.562,1,8,104872004,-7
dataset_1,6918,-3.08124,-0.826769,0.505283,3.23,104872006,25498,3.23,13,9,104872006,9
dataset_1,6919,-2.40936,-0.646037,-0.218238,2.504,104872008,25499,2.504,2,10,104872008,-5
dataset_1,6920,-2.06324,-0.552843,0.4152,2.176,104872011,25500,2.176,6,11,104872011,11
dataset_1,6921,-2.36339,-0.632825,-0.128223,2.45,104872013,25501,2.45,1,12,104872013,-3
dataset_1,6922,-2.067,-0.553078,0.493993,2.196,104872015,25502,2.196,7,13,104872015,13
dataset_1,6923,-2.35297,-0.629155,-0.0425141,2.436,104872018,25503,2.436,1,14,104872018,-1
dataset_1,6925,-2.5615,-0.681084,-0.710199,2.744,104872041,25511,2.744,2,0,104872041,-15
dataset_1,6926,-2.40807,-0.639837,0.0434914,2.492,104872043,25512,2.492,1,1,104872043,1
dataset_1,6927,-2.6105,-0.693137,-0.623564,2.772,104872045,25513,2.772,1,2,104872045,-13
dataset_1,6928,-2.36085,-0.626849,0.128014,2.446,104872048,25513,2.446,1,3,104872048,3
dataset_1,6929,-2.51431,-0.667127,-0.505644,2.65,104872050,25514,2.65,2,4,104872050,-11
dataset_1,6930,-3.44919,-0.914535,0.312192,3.582,104872052,25515,3.582,13,5,104872052,5
dataset_1,6931,-2.50907,-0.664798,-0.41111,2.628,104872054,25516,2.628,1,6,104872054,-9
dataset_1,6932,-3.31598,-0.877976,0.42118,3.456,104872057,25517,3.456,18,7,104872057,7
dataset_1,6933,-2.46599,-0.652463,-0.313204,2.57,104872059,25518,2.57,1,8,104872059,-7
dataset_1,6934,-3.08411,-0.816008,0.505283,3.23,104872061,25518,3.23,13,9,104872061,9
dataset_1,6935,-2.41353,-0.638132,-0.218412,2.506,104872064,25519,2.506,1,10,104872064,-5
dataset_1,6936,-2.07275,-0.547643,0.416727,2.184,104872066,25520,2.184,6,11,104872066,11
dataset_1,6937,-2.42351,-0.639867,-0.131363,2.51,104872068,25521,2.51,1,12,104872068,-3
dataset_1,6938,-2.06892,-0.545859,0.493993,2.196,104872071,25522,2.196,8,13,104872071,13
dataset_1,6939,-2.35515,-0.620938,-0.0425141,2.436,104872073,25523,2.436,1,14,104872073,-1
dataset_1,6941,-2.55825,-0.670668,-0.708647,2.738,104872096,25531,2.738,2,0,104872096,-15
dataset_1,6942,-2.41028,-0.631427,0.0434914,2.492,104872098,25532,2.492,1,1,104872098,1
dataset_1,6943,-2.61667,-0.685008,-0.624464,2.776,104872101,25533,2.776,2,2,104872101,-13
dataset_1,6944,-2.36699,-0.619203,0.128223,2.45,104872103,25534,2.45,1,3,104872103,3
dataset_1,6945,-2.53182,-0.662322,-0.508697,2.666,104872105,25534,2.666,2,4,104872105,-11
dataset_1,6946,-3.45043,-0.901986,0.312018,3.58,104872107,25535,3.58,15,5,104872107,5
dataset_1,6947,-2.51137,-0.656036,-0.41111,2.628,104872110,25536,2.628,1,6,104872110,-9
dataset_1,6948,-3.32862,-0.868903,0.422399,3.466,104872112,25537,3.466,18,7,104872112,7
dataset_1,6949,-2.51819,-0.656878,-0.319541,2.622,104872114,25538,2.622,1,8,104872114,-7
dataset_1,6950,-3.10414,-0.809725,0.508099,3.248,104872117,25538,3.248,15,9,104872117,9
dataset_1,6951,-2.46972,-0.643775,-0.223293,2.562,104872119,25539,2.562,1,10,104872119,-5
dataset_1,6952,-2.05185,-0.534466,0.412147,2.16,104872121,25540,2.16,6,11,104872121,11
dataset_1,6953,-2.47212,-0.643478,-0.133875,2.558,104872124,25541,2.558,1,12,104872124,-3
dataset_1,6954,-2.07081,-0.538634,0.493993,2.196,104872126,25542,2.196,8,13,104872126,13
dataset_1,6955,-2.3573,-0.612713,-0.0425141,2.436,104872128,25543,2.436,1,14,104872128,-1
dataset_1,6957,-2.51756,-0.650617,-0.696741,2.692,104872151,25551,2.692,3,0,104872151,-15
dataset_1,6958,-2.41247,-0.62301,0.0434914,2.492,104872154,25552,2.492,1,1,104872154,1
